chlorophyll_RFU,depth_m,doSaturation_percent,ODO...local,doConcentration_mgpL,orp_mV,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,TSS.mg.L,pH,temp_degC,verticalPosition_m,latitude,longitude,altitude_m,date,dateTime,MULakeNumber,waterPressure_barA,barometerAirHandheld_mbars,depthDiff_m,verticalPositionDiff_m
0.86,-0.062,79.7,79.7,6.1,108.1,0.12,247.2,0.34,161,0.61,0,8.17,29.258,-0.056,37.89885,-93.31596,254.9,2019-07-19,2019-07-19T12:38:06Z,092,NA,986,0.04,0.05
0.83,-0.022,79.7,79.7,6.1,108.2,0.12,247.4,0.32,161,0.61,0,8.17,29.26,-0.006,37.89885,-93.31596,255.2,2019-07-19,2019-07-19T12:38:07Z,092,NA,986.1333333333333,0.053,0.079
0.83,0.103,79.4,79.4,6.08,108.2,0.12,247.4,0.24,161,0.5,0,8.16,29.268,0.113,37.89886,-93.31596,255.8,2019-07-19,2019-07-19T12:38:10Z,092,0.009934676102340773,985.8666666666667,0.05,0.052000000000000005
0.85,0.153,79.4,79.4,6.07,108.3,0.12,247.5,0.25,161,0.48,0,8.16,29.268,0.165,37.89886,-93.31596,255.8,2019-07-19,2019-07-19T12:38:11Z,092,0.014765922700054437,986.1333333333333,0.048000000000000015,0.037000000000000005
0.83,0.215,79.2,79.2,6.06,108.3,0.12,247.4,0.31,161,0.62,0,8.16,29.275,0.215,37.89887,-93.31594,256.4,2019-07-19,2019-07-19T12:38:15Z,092,0.020753946652150246,986.1333333333333,0.05200000000000002,0.06999999999999998
0.87,0.281,79.2,79.2,6.06,108.4,0.12,247.3,0.33,161,0.63,0,8.16,29.277,0.273,37.89887,-93.31594,256.9,2019-07-19,2019-07-19T12:38:17Z,092,0.027082199237887863,986.1333333333333,0.023999999999999966,0.04799999999999999
0.9,0.305,79.2,79.2,6.06,108.4,0.12,247.5,0.35,161,0.62,0,8.17,29.272,0.321,37.89888,-93.31594,257,2019-07-19,2019-07-19T12:38:18Z,092,0.02939575394665215,985.8666666666667,0.05099999999999999,0.043999999999999984
0.85,0.356,79.1,79.1,6.06,108.4,0.12,247.5,0.29,161,0.51,0,8.17,29.264,0.365,37.89888,-93.31593,257.3,2019-07-19,2019-07-19T12:38:19Z,092,0.03429504627109418,985.8666666666667,0.04500000000000004,0.046999999999999986
0.9,0.401,79.1,79.1,6.05,108.4,0.12,247.5,0.21,161,0.48,0,8.17,29.254,0.412,37.89888,-93.31593,257.5,2019-07-19,2019-07-19T12:38:20Z,092,0.038581927054980945,986.1333333333333,0.05099999999999999,0.067
0.97,0.538,78.9,78.9,6.04,108.3,0.12,247.5,0.31,161,0.48,0,8.17,29.248,0.547,37.89889,-93.31593,257.3,2019-07-19,2019-07-19T12:38:24Z,092,0.051918889493739795,986,0.03399999999999992,0.05699999999999994
0.89,0.594,78.9,78.9,6.04,108.2,0.12,247.6,0.31,161,0.51,0,8.17,29.246,0.577,37.89889,-93.31593,257.3,2019-07-19,2019-07-19T12:38:26Z,092,0.05722645617855199,986.1333333333333,0.03700000000000003,0.08900000000000008
0.93,0.588,78.8,78.8,6.03,108.3,0.12,247.5,0.39,161,0.6,0,8.17,29.246,0.512,37.8989,-93.31592,257.3,2019-07-19,2019-07-19T12:38:28Z,092,0.056682090364725095,986.1333333333333,-0.03199999999999992,0.07799999999999996
0.94,0.556,78.8,78.8,6.03,108.4,0.12,247.5,0.4,161,0.64,0,8.17,29.253,0.59,37.8989,-93.31592,257.8,2019-07-19,2019-07-19T12:38:29Z,092,0.053620032661948834,986,0.10999999999999999,0.127
0.91,0.713,78.8,78.8,6.03,108.5,0.12,247.5,0.3,161,0.55,0,8.17,29.263,0.71,37.8989,-93.31592,257.6,2019-07-19,2019-07-19T12:38:31Z,092,0.06872618399564508,986,0.039000000000000035,0.061000000000000054
0.91,0.752,78.8,78.8,6.03,108.6,0.12,247.6,0.36,161,0.54,0,8.17,29.265,0.771,37.89891,-93.31592,257.6,2019-07-19,2019-07-19T12:38:32Z,092,0.07246869896570494,986.1333333333333,0.04500000000000004,0.039000000000000035
0.93,0.797,78.8,78.8,6.03,108.6,0.12,247.6,0.4,161,0.49,0,8.18,29.26,0.81,37.89891,-93.31591,257.5,2019-07-19,2019-07-19T12:38:33Z,092,0.07682362547632009,986,0.04799999999999993,0.04899999999999993
0.95,0.845,78.8,78.8,6.03,108.6,0.12,247.6,0.38,161,0.58,0,8.18,29.244,0.859,37.89891,-93.31591,257.6,2019-07-19,2019-07-19T12:38:34Z,092,0.08145073489384867,986.1333333333333,0.03500000000000003,0.03200000000000003
1.02,0.88,78.8,78.8,6.03,108.7,0.12,247.6,0.34,161,0.57,0,8.18,29.235,0.891,37.89891,-93.31591,257.6,2019-07-19,2019-07-19T12:38:35Z,092,0.08485302123026675,986,0.052000000000000046,0.06799999999999995
1.06,0.932,78.7,78.7,6.03,108.7,0.12,247.7,0.32,161,0.51,0,8.18,29.232,0.959,37.89892,-93.31591,257.6,2019-07-19,2019-07-19T12:38:36Z,092,0.08982035928143713,986,0.04999999999999993,0.07100000000000006
1.02,1.055,78.7,78.7,6.02,108.9,0.12,247.7,0.41,161,0.55,0,8.18,29.235,1.049,37.89892,-93.3159,257.1,2019-07-19,2019-07-19T12:38:38Z,092,0.1017283614589004,986,0.08800000000000008,0.15900000000000003
1.02,1.143,78.7,78.7,6.02,108.9,0.12,247.6,0.42,161,0.55,0,8.18,29.238,1.208,37.89893,-93.3159,257.1,2019-07-19,2019-07-19T12:38:39Z,092,0.11016603157321721,986,0.09200000000000008,0.03500000000000014
1.02,1.235,78.7,78.7,6.02,109,0.12,247.6,0.4,161,0.59,0,8.18,29.241,1.243,37.89893,-93.3159,256.9,2019-07-19,2019-07-19T12:38:40Z,092,0.1190119760479042,986,0.04399999999999982,0.04299999999999993
1.04,1.279,78.7,78.7,6.02,109.2,0.12,247.6,0.43,161,0.54,0,8.18,29.249,1.286,37.89893,-93.3159,257,2019-07-19,2019-07-19T12:38:41Z,092,0.12329885683179097,986.1333333333333,0.029000000000000137,0.09199999999999986
1.08,1.393,78.7,78.7,6.02,109.3,0.12,247.5,0.4,161,0.65,0,8.18,29.249,1.387,37.89894,-93.31589,257.4,2019-07-19,2019-07-19T12:38:43Z,092,0.13425421883505717,985.8666666666667,0.06800000000000006,0.1060000000000001
1.09,1.513,78.7,78.7,6.02,109.6,0.12,247.6,0.35,161,0.52,0,8.18,29.251,1.511,37.89895,-93.31589,257.8,2019-07-19,2019-07-19T12:38:46Z,092,0.1458219923788786,986.1333333333333,0.017000000000000126,0.03500000000000014
1.09,1.554,78.7,78.7,6.02,109.8,0.12,247.6,0.35,161,0.61,0,8.18,29.254,1.556,37.89895,-93.31588,258.5,2019-07-19,2019-07-19T12:38:48Z,092,0.14983669025585195,986.1333333333333,0.030000000000000027,0.04400000000000004
1.1,1.584,78.7,78.7,6.02,109.8,0.12,247.5,0.37,161,0.58,0,8.18,29.261,1.6,37.89895,-93.31588,258.9,2019-07-19,2019-07-19T12:38:49Z,092,0.15269461077844312,986.1333333333333,0.04499999999999993,0.05499999999999994
1.1,1.662,78.7,78.7,6.03,110,0.12,247.6,0.4,161,0.63,0,8.18,29.268,1.661,37.89896,-93.31588,259,2019-07-19,2019-07-19T12:38:51Z,092,0.16024768644529125,986.1333333333333,0.04800000000000004,0.08899999999999997
1.13,1.774,78.7,78.7,6.02,110.2,0.12,247.5,0.42,161,0.56,0,8.19,29.255,1.76,37.89897,-93.31588,259.4,2019-07-19,2019-07-19T12:38:54Z,092,0.17099891126837236,986,0.04299999999999993,0.08099999999999996
1.15,1.817,78.7,78.7,6.02,110.4,0.12,247.7,0.43,161,0.44,0,8.18,29.232,1.841,37.89897,-93.31588,259.5,2019-07-19,2019-07-19T12:38:55Z,092,0.17508165487207403,986.2666666666668,0.03200000000000003,0.03200000000000003
1.13,1.849,78.6,78.6,6.02,110.5,0.12,247.6,0.38,161,0.56,0,8.18,29.22,1.873,37.89897,-93.31588,259.4,2019-07-19,2019-07-19T12:38:56Z,092,0.17821175830157868,986.1333333333333,0.08800000000000008,0.09499999999999997
1.14,1.937,78.6,78.6,6.02,110.6,0.12,247.4,0.36,161,0.68,0,8.18,29.22,1.968,37.89898,-93.31588,259.5,2019-07-19,2019-07-19T12:38:57Z,092,0.18671747414262385,986,0.08699999999999997,0.07900000000000018
1.16,2.024,78.5,78.5,6.01,110.6,0.12,247.4,0.35,161,0.54,0,8.18,29.221,2.047,37.89898,-93.31587,259.5,2019-07-19,2019-07-19T12:38:58Z,092,0.1950870985302123,986.1333333333333,0.06199999999999983,0.052000000000000046
1.14,2.086,78.5,78.5,6.01,110.7,0.12,247.6,0.28,161,0.52,0,8.18,29.222,2.099,37.89898,-93.31587,259.6,2019-07-19,2019-07-19T12:38:59Z,092,0.20107512248230813,986,0.06200000000000028,0.097999999999999865
1.14,2.148,78.5,78.5,6.01,110.7,0.12,247.6,0.31,161,0.57,0,8.18,29.222,2.197,37.89898,-93.31587,259.6,2019-07-19,2019-07-19T12:39:00Z,092,0.20706314643440393,986.2666666666668,0.09299999999999997,0.05600000000000005
1.16,2.241,78.5,78.5,6.01,110.8,0.12,247.5,0.39,161,0.56,0,8.19,29.218,2.253,37.89899,-93.31587,259.7,2019-07-19,2019-07-19T12:39:01Z,092,0.21597713663581927,986.1333333333333,0.06400000000000006,0.05799999999999983
1.13,2.305,78.5,78.5,6.01,110.9,0.12,247.6,0.36,161,0.57,0,8.19,29.219,2.311,37.89899,-93.31587,259.9,2019-07-19,2019-07-19T12:39:02Z,092,0.22216929776810018,986.1333333333333,0.04899999999999993,0.05500000000000016
1.13,2.335,78.4,78.4,6,111,0.12,247.7,0.33,161,0.59,0,8.19,29.216,2.331,37.89899,-93.31587,259.9,2019-07-19,2019-07-19T12:39:04Z,092,0.22502721829069133,986.1333333333333,0.08499999999999996,0.15700000000000003
1.12,2.42,78.4,78.4,6,111.1,0.12,247.7,0.38,161,0.69,0,8.19,29.212,2.488,37.899,-93.31587,260,2019-07-19,2019-07-19T12:39:05Z,092,0.2332607512248231,986.1333333333333,0.15200000000000014,0.08899999999999997
1.12,2.572,78.3,78.3,6,111.3,0.12,247.8,0.43,161,0.71,0,8.18,29.205,2.577,37.899,-93.31587,260.2,2019-07-19,2019-07-19T12:39:06Z,092,0.2478905824714208,986.2666666666668,0.0259999999999998,0.04300000000000015
1.14,2.598,78.3,78.3,6,111.4,0.12,248,0.42,161,0.58,0,8.18,29.191,2.62,37.899,-93.31586,260.4,2019-07-19,2019-07-19T12:39:07Z,092,0.25040827436037016,986.2666666666668,0.05600000000000005,0.042999999999999705
1.16,2.654,78.2,78.2,5.99,111.4,0.12,248,0.4,161,0.72,0,8.18,29.182,2.663,37.899,-93.31586,260.4,2019-07-19,2019-07-19T12:39:08Z,092,0.2558519324986391,986,0.03400000000000025,0.039000000000000146
1.18,2.712,78.1,78.1,5.99,111.4,0.12,247.8,0.41,161,0.57,0,8.18,29.182,2.71,37.899,-93.31586,259,2019-07-19,2019-07-19T12:39:10Z,092,0.2614316820903647,986,0.020000000000000018,0.03299999999999992
1.13,2.747,77.9,77.9,5.97,111.6,0.12,247.8,0.42,161,0.7,0,8.18,29.159,2.748,37.89901,-93.31586,258.8,2019-07-19,2019-07-19T12:39:13Z,092,0.26476592270005445,986.1333333333333,0.03699999999999992,0.04999999999999982
1.13,2.784,77.9,77.9,5.97,111.8,0.12,247.9,0.45,161,0.72,0,8.18,29.151,2.798,37.89901,-93.31586,258.9,2019-07-19,2019-07-19T12:39:14Z,092,0.2683723462166576,986.1333333333333,0.03100000000000014,0.052000000000000046
1.12,2.836,77.8,77.8,5.96,112,0.12,247.8,0.36,161,0.68,0,8.18,29.154,2.834,37.89901,-93.31585,258.8,2019-07-19,2019-07-19T12:39:16Z,092,0.2734077299945563,986,0.039000000000000146,0.054999999999999716
1.17,2.875,77.8,77.8,5.96,112.1,0.12,247.8,0.36,161,0.59,0,8.18,29.159,2.889,37.89901,-93.31585,258.9,2019-07-19,2019-07-19T12:39:17Z,092,0.27715024496461627,986.1333333333333,0.03100000000000014,0.057000000000000384
1.18,2.906,77.8,77.8,5.96,112.2,0.12,247.7,0.41,161,0.54,0,8.18,29.162,2.946,37.89902,-93.31585,258.9,2019-07-19,2019-07-19T12:39:18Z,092,0.28014425694066414,986.1333333333333,0.08299999999999974,0.053999999999999826
1.15,2.989,77.7,77.7,5.96,112.3,0.12,247.8,0.38,161,0.55,0,8.18,29.165,3,37.89902,-93.31585,258.9,2019-07-19,2019-07-19T12:39:19Z,092,0.28803756124115404,986,0.052000000000000046,0.05699999999999994
1.15,3.063,77.4,77.4,5.94,112.7,0.12,247.8,0.4,161,0.64,0,8.17,29.117,3.039,37.89903,-93.31584,258,2019-07-19,2019-07-19T12:39:25Z,092,0.2952504082743604,986,-0.002000000000000224,0.03600000000000003
1.09,3.066,77.3,77.3,5.93,113.1,0.12,247.9,0.35,161,0.77,0,8.17,29.116,3.063,37.89904,-93.31583,258.3,2019-07-19,2019-07-19T12:39:28Z,092,0.2955906369080022,986,0.03600000000000003,0.06699999999999973
1.13,3.134,77.2,77.2,5.92,113.2,0.12,247.9,0.33,161,0.7,0,8.18,29.124,3.141,37.89905,-93.31583,258.3,2019-07-19,2019-07-19T12:39:31Z,092,0.3020549809471965,986,0.027000000000000135,0.04700000000000015
1.15,3.213,77.2,77.2,5.92,113.4,0.12,247.8,0.29,161,0.55,0,8.18,29.126,3.214,37.89905,-93.31583,258.2,2019-07-19,2019-07-19T12:39:33Z,092,0.30974414806750133,986,0.021999999999999797,0.03799999999999981
1.11,3.258,77.1,77.1,5.92,113.4,0.12,247.7,0.35,161,0.63,0,8.18,29.123,3.257,37.89905,-93.31583,257.3,2019-07-19,2019-07-19T12:39:35Z,092,0.31403102885138817,986,0.0129999999999999,0.030999999999999694
1.09,3.278,77.1,77.1,5.91,113.7,0.12,247.9,0.36,161,0.66,0,8.18,29.117,3.272,37.89906,-93.31582,256.8,2019-07-19,2019-07-19T12:39:37Z,092,0.3159363091997823,986,0.01399999999999979,0.03200000000000003
1.13,3.292,77,77,5.91,113.8,0.12,247.9,0.34,161,0.61,0,8.17,29.11,3.304,37.89906,-93.31582,256.8,2019-07-19,2019-07-19T12:39:38Z,092,0.31736526946107785,986,0.04100000000000037,0.040000000000000036
1.12,3.318,76.9,76.9,5.9,114,0.12,247.9,0.35,161,0.65,0,8.17,29.105,3.304,37.89906,-93.31581,256.3,2019-07-19,2019-07-19T12:39:40Z,092,0.3198829613500272,986,0.05600000000000005,0.12200000000000033
1.11,3.374,76.9,76.9,5.9,114.1,0.12,247.9,0.37,161,0.7,0,8.17,29.107,3.426,37.89906,-93.31581,256.3,2019-07-19,2019-07-19T12:39:41Z,092,0.3252585737615678,986,0.08400000000000007,0.05799999999999983
1.1,3.478,76.8,76.8,5.89,114.2,0.12,248.1,0.36,161,0.7,0,8.17,29.104,3.475,37.89907,-93.3158,256.2,2019-07-19,2019-07-19T12:39:43Z,092,0.3352612955906369,986,0.04699999999999971,0.07499999999999973
1.15,3.568,76.7,76.7,5.89,114.4,0.12,247.9,0.4,161,0.65,0,8.17,29.102,3.572,37.89907,-93.3158,256,2019-07-19,2019-07-19T12:39:45Z,092,0.3439711486118672,986.1333333333333,0.0259999999999998,0.03299999999999992
1.13,3.594,76.7,76.7,5.89,114.4,0.12,248,0.36,161,0.7,0,8.17,29.103,3.605,37.89908,-93.3158,255.6,2019-07-19,2019-07-19T12:39:46Z,092,0.3464888405008165,986.2666666666668,0.04800000000000004,0.06000000000000005
1.11,3.642,76.7,76.7,5.88,114.6,0.12,248,0.3,161,0.68,0,8.17,29.112,3.665,37.89908,-93.3158,255.6,2019-07-19,2019-07-19T12:39:47Z,092,0.35111594991834516,986,0.04700000000000015,0.05900000000000016
1.15,3.753,76.7,76.7,5.88,114.7,0.12,247.8,0.39,161,0.65,0,8.17,29.121,3.744,37.89908,-93.3158,254.9,2019-07-19,2019-07-19T12:39:49Z,092,0.3617991290146979,986,0.04400000000000004,0.08199999999999985
1.07,3.824,76.7,76.7,5.88,114.9,0.12,247.8,0.34,161,0.68,0,8.17,29.118,3.817,37.89909,-93.3158,254.6,2019-07-19,2019-07-19T12:39:51Z,092,0.36860370168753404,986,0.04400000000000004,0.09399999999999986
1.08,3.868,76.7,76.7,5.89,115,0.12,247.9,0.34,161,0.7,0,8.17,29.106,3.911,37.89908,-93.31579,254.4,2019-07-19,2019-07-19T12:39:52Z,092,0.3728905824714208,986,0.06300000000000017,0.04899999999999993
1.12,3.97,76.6,76.6,5.88,115.2,0.12,248.1,0.39,161,0.65,0,8.17,29.082,3.971,37.89909,-93.31579,254.4,2019-07-19,2019-07-19T12:39:54Z,092,0.3826891671203048,985.8666666666667,0.05699999999999994,0.10599999999999987
1.09,4.067,76.4,76.4,5.87,115.4,0.12,248,0.41,161,0.73,0,8.16,29.073,4.059,37.89909,-93.31578,255,2019-07-19,2019-07-19T12:39:56Z,092,0.3920794774088187,985.8666666666667,0.05999999999999961,0.09399999999999942
1.1,4.127,76.3,76.3,5.86,115.5,0.12,248.1,0.39,161,0.72,0,8.16,29.072,4.153,37.89909,-93.31578,255.5,2019-07-19,2019-07-19T12:39:57Z,092,0.3977953184540011,986,0.08700000000000063,0.10300000000000065
1.13,4.251,76.1,76.1,5.84,115.8,0.12,248.1,0.36,161,0.71,0,8.15,29.068,4.245,37.8991,-93.31577,255.6,2019-07-19,2019-07-19T12:39:59Z,092,0.4097713663581927,986,0.04299999999999926,0.09199999999999964
1.12,4.294,76,76,5.84,115.8,0.12,248.1,0.33,161,0.68,0,8.15,29.067,4.337,37.8991,-93.31578,255.6,2019-07-19,2019-07-19T12:40:00Z,092,0.4139221556886228,986.1333333333333,0.055000000000000604,0.04600000000000026
1.1,4.349,76,76,5.83,115.9,0.12,248,0.33,161,0.68,0,8.15,29.067,4.383,37.8991,-93.31578,254.4,2019-07-19,2019-07-19T12:40:01Z,092,0.4192297223734349,986,0.08800000000000008,0.07399999999999984
1.1,4.437,75.9,75.9,5.83,116.1,0.12,248,0.35,161,0.62,0,8.15,29.066,4.457,37.89911,-93.31578,254,2019-07-19,2019-07-19T12:40:02Z,092,0.42766739248775176,986,0.08699999999999974,0.10400000000000009
1.06,4.57,75.8,75.8,5.82,116.2,0.12,247.9,0.36,161,0.68,0,8.15,29.069,4.559,37.89911,-93.31578,253.5,2019-07-19,2019-07-19T12:40:04Z,092,0.44045998911268375,986,0.0699999999999994,0.11299999999999955
1.03,4.64,75.7,75.7,5.81,116.3,0.12,248,0.36,161,0.75,0,8.15,29.065,4.672,37.89911,-93.31577,253.4,2019-07-19,2019-07-19T12:40:05Z,092,0.44733260751224824,986,0.057000000000000384,0.0600000000000005
1.01,4.741,75.5,75.5,5.8,116.5,0.12,248.1,0.34,161,0.71,0,8.14,29.041,4.736,37.89911,-93.31577,253.1,2019-07-19,2019-07-19T12:40:07Z,092,0.45699510070767557,986,0.03500000000000014,0.08000000000000007
1.01,4.827,75.2,75.2,5.78,116.7,0.12,248.2,0.4,161,0.84,0,8.13,29.014,4.822,37.89911,-93.31577,252.8,2019-07-19,2019-07-19T12:40:09Z,092,0.46536472509526405,985.8666666666667,0.041999999999999815,0.07699999999999996
0.97,4.869,74.9,74.9,5.76,116.8,0.12,248.2,0.39,161,0.92,0,8.12,29.002,4.899,37.89912,-93.31577,252.8,2019-07-19,2019-07-19T12:40:10Z,092,0.46937942297223734,986,0.07600000000000051,0.07500000000000018
0.99,4.996,74.4,74.4,5.72,116.9,0.12,248.3,0.37,161,0.72,0,8.11,28.98,4.993,37.89912,-93.31577,252.5,2019-07-19,2019-07-19T12:40:12Z,092,0.4815596080566141,986,0.06199999999999939,0.09199999999999964
0.98,5.058,74.1,74.1,5.7,116.9,0.12,248.3,0.42,161,0.72,0,8.11,28.973,5.085,37.89912,-93.31576,252.6,2019-07-19,2019-07-19T12:40:13Z,092,0.4875476320087099,986,0.06200000000000028,0.04499999999999993
1,5.162,73.4,73.4,5.64,117.1,0.12,248.2,0.4,161,0.84,0,8.1,28.957,5.164,37.89913,-93.31577,252.8,2019-07-19,2019-07-19T12:40:16Z,092,0.4976183995645073,986,0.04900000000000038,0.0730000000000004
1,5.279,72.6,72.6,5.58,117.3,0.12,248.2,0.42,161,0.77,0,8.09,28.95,5.279,37.89914,-93.31576,252.9,2019-07-19,2019-07-19T12:40:20Z,092,0.508845944474687,986,0.03000000000000025,0.04100000000000037
